id,name,album_id,album_name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4sYkXWy8S2dIzChdQ6pNOX,Accordion Flex,70P5MlGTdAtyb7jMkggUEx,Alabaster,7HifubxN0gO1nHbRIqWhrY,Andrew Huang,2020-05-20T18:02:31Z,95270,2019-07-11,False,35,https://p.scdn.co/mp3-preview/942d2e3a9961c7b29786809223cf57ea7fc3dbf4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2730998ce22e1ba4d71d01890c6,0.624,0.443,1,-7.627,0,0.49,0.0419,0.93,0.0826,0.673,83.964,4
66NSl26mQ2FsQMQKR11MNI,Bike Bells,70P5MlGTdAtyb7jMkggUEx,Alabaster,7HifubxN0gO1nHbRIqWhrY,Andrew Huang,2020-05-20T18:02:31Z,60459,2019-07-11,False,35,https://p.scdn.co/mp3-preview/bd5fb8af1f88f2d10c6034b76fb50e2d9b483efc?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2730998ce22e1ba4d71d01890c6,0.669,0.305,0,-10.891,1,0.0349,0.905,0.953,0.103,0.123,80.861,4
2FjjDPsrR60x3Lfnat73ic,Grains of Sand,70P5MlGTdAtyb7jMkggUEx,Alabaster,7HifubxN0gO1nHbRIqWhrY,Andrew Huang,2020-05-20T18:02:31Z,187200,2019-07-11,False,35,https://p.scdn.co/mp3-preview/b706c9fa341561c59653f4be99c206e80d47faa4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2730998ce22e1ba4d71d01890c6,0.395,0.732,6,-4.865,0,0.0419,0.259,0.123,0.147,0.0689,149.998,4
66spjngyH4CIpQHXUYiW7Z,First of October,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,265968,2019-10-26,False,37,https://p.scdn.co/mp3-preview/85ebd888334f782c24a6608bd3e8c6760ab19fe4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.571,0.348,5,-10.509,1,0.0287,0.434,2.04e-06,0.101,0.137,77.891,4
7Bojrqm8iUTchlFuL6Qd2b,Coffee! Yeah!,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,107878,2019-10-26,False,37,https://p.scdn.co/mp3-preview/0ecc61db3219cd088b52a2b6c2e08e9d02d71c2b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.504,0.808,3,-6.886,1,0.106,0.0574,4.62e-06,0.116,0.544,174.202,4
5urjNYNqbC9cDAmdZOuLpq,Ravioli,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,183060,2019-10-26,False,37,https://p.scdn.co/mp3-preview/b443843cf735dee997bbd2a801a71e5e7e1027d3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.74,0.596,5,-9.383,1,0.0569,0.0478,0.0291,0.449,0.778,102.113,4
6KmgFwxvXMx1iaIVXiqdjL,October 1,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,74005,2019-10-26,False,37,https://p.scdn.co/mp3-preview/54614d4bd962e121587abc4f1a6acacd2493bc10?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.425,0.977,7,-7.946,1,0.0705,1.65e-05,0.228,0.704,0.522,124.823,4
4cl8DkEr8VrAroOu9hyWHj,Climb That Mountain!,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,132017,2019-10-26,False,37,https://p.scdn.co/mp3-preview/d06f5f542765ee23b0b939ef9d937a578a0c1923?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.449,0.411,2,-10.089,0,0.0698,0.0971,4.32e-05,0.113,0.785,170.331,4
4RPjgJ2E40rsrYLb98gInQ,Thirty-First of October,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,131492,2019-10-26,False,37,https://p.scdn.co/mp3-preview/c95f14dc2a32c3e84f3e741f813a1850a6985b12?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.508,0.597,8,-8.831,1,0.28,0.403,0,0.27,0.9,94.437,4
7HvBuAvQKZHLzIHwRtkw5O,Valerie,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,260687,2019-10-26,False,37,https://p.scdn.co/mp3-preview/e2958419fe291f9aea5e0d11093788cca325cea0?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.531,0.187,2,-14.474,1,0.0309,0.94,0.00602,0.108,0.14,90.776,4
7tKFsmPOram3zDNIhhjE3U,Ben Wyatt,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,164904,2019-10-26,False,37,https://p.scdn.co/mp3-preview/0b92710c0b94608aa56bbbe810d7071918e4dc82?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.483,0.417,2,-10.394,1,0.155,0.0495,0.00934,0.132,0.643,166.491,4
10EmftvTKvUpCeUg42W68H,We Didn't Have Time to Get Lyrics on This One,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,107930,2019-10-26,False,37,https://p.scdn.co/mp3-preview/902a852121add485ee107f7bc49445a7bec0891e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.797,0.466,4,-10.153,0,0.0916,0.0219,0.357,0.11,0.42,92.961,4
7KJPCWeWuvhiVRq5ywIOxA,Do You Want To?,3lc6UHJcaT9nHoF6p1GRFV,Gourmet Ravioli,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:11:13Z,224806,2019-10-26,False,37,https://p.scdn.co/mp3-preview/ce3d2b361bf2f33d18a6f2b47c3da2858aebffe3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392ec2f57abae929fc66492f6,0.371,0.678,6,-11.171,1,0.0355,0.00821,0.211,0.0833,0.773,169.432,4
3Uc7kthpLFOBXhUbhVn0JN,Woo!,1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,37045,2018-10-12,False,37,https://p.scdn.co/mp3-preview/7d3ddd287ef0caa59ae7bf93eb124648b5c99c95?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.292,0.494,4,-8.59,0,0.053,0.00418,0.00193,0.352,0.613,93.307,4
5ILM2RnnjauL8uB4IZL27I,Can't Be Stopped,1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,149159,2018-10-12,False,37,https://p.scdn.co/mp3-preview/84e4085283ffc9d5aac347a41f53167bc520ed3b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.479,0.672,9,-7.629,0,0.0975,0.00218,0.0027,0.0908,0.674,81.263,4
0W7kS1Xd0km37AIp2bVECu,Two Friends,1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,89043,2018-10-12,False,37,https://p.scdn.co/mp3-preview/aa5f8ff83702640d779c6ced736d26f727c5a741?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.827,0.542,2,-9.925,0,0.0319,0.078,2.11e-05,0.112,0.928,95.161,4
1UGugbLORDe2TKE3BUD1rS,Don't Go to My House,1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,73410,2018-10-12,False,37,https://p.scdn.co/mp3-preview/13aec21f68db675636257c36140906fac8c31b0b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.543,0.891,0,-6.447,1,0.0701,0.0114,4.02e-05,0.581,0.51,92.906,4
7q2SaDOxQnsbLPLOdVV4oC,Don't Go,1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,129863,2018-10-12,False,37,https://p.scdn.co/mp3-preview/223c841020a307841c9c1932a41f6f19a3fdafb6?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.484,0.39,10,-13.433,1,0.0335,0.771,0.478,0.13,0.486,148.364,4
0shdpvDeldH6hSK3nlaCUM,Rollerbladin',1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,192337,2018-10-12,False,37,https://p.scdn.co/mp3-preview/ab74d462adbbd805032b92e30c74312538848dd3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.436,0.597,4,-7.088,1,0.0343,0.431,0.0473,0.285,0.366,164.418,4
0Tzi7ptmZl5blhQElWr9Dy,Things to Do,1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,126143,2018-10-12,False,37,https://p.scdn.co/mp3-preview/7bc9965897caf0bd83fd647c0bfdcc36825e6132?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.409,0.875,9,-6.639,0,0.0661,0.000974,0.00167,0.688,0.633,92.159,4
1ABXuoRXbQKEG0IToU8cLS,Always,1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,157170,2018-10-12,False,37,https://p.scdn.co/mp3-preview/95fa2429595bc4241a63871384091004f2326552?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.455,0.638,7,-7.752,1,0.0269,0.0831,1.25e-06,0.16,0.347,92.485,1
53vhaak4Gfvdw6czdM8Svv,Spoilers for Playdead's Inside,1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,111867,2018-10-12,False,37,https://p.scdn.co/mp3-preview/b59ad2effab5f9567fd4cf122278d1f0a6e51712?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.629,0.689,6,-8.362,0,0.0335,0.112,6.32e-06,0.579,0.277,102.413,4
1uioXUbRkii7tX3yxr6SRO,Possible Band Names,1znMWltOicOVXcixhLFdtr,Ten Hours,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T10:22:57Z,137706,2018-10-12,False,37,https://p.scdn.co/mp3-preview/980bafdadd2afd0bcf15aa33dde48f9388c9284d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.509,0.265,2,-15.208,1,0.0299,0.49,0.0104,0.152,0.313,132.425,4
2m0OkdYSTxb12uAdNYKCC4,Shared Smoke,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,132056,2018-03-09,False,37,https://p.scdn.co/mp3-preview/197de5cf7b56062b270be7bf82c5d78d57e30c47?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.597,0.0807,7,-15.061,1,0.0283,0.801,0.391,0.114,0.178,96.051,4
2v7vPNPTyhnN8OpKqyZ2fN,Ass Over Tea Kettle,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,140702,2018-03-09,False,37,https://p.scdn.co/mp3-preview/f17f9e01b839e75647aa7b3b7aa19e19f6548274?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.685,0.332,9,-13.065,1,0.216,0.00226,0.92,0.387,0.532,180.053,4
01maTZv6wqzWqcTp3UoqLV,One Leg Each,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,346938,2018-03-09,False,37,https://p.scdn.co/mp3-preview/80b12642529aab80df1ac52cbd89f5dcaf59d4f5?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.62,0.377,7,-14.055,1,0.0382,0.574,0.861,0.199,0.0366,120.015,4
0thV42I2zfMzDeqkniRZ9Z,Sex Robot Voice,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,105454,2018-03-09,False,37,https://p.scdn.co/mp3-preview/8f7bc894f2458a4aa6eb73653ce70846a2dcfe7b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.568,0.237,4,-15.469,0,0.369,0.868,0.813,0.107,0.434,102.551,4
6sxFDcKli3VyZYA42JQL0U,Payphone Dilemma,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,212057,2018-03-09,False,37,https://p.scdn.co/mp3-preview/c9681031be97adc333601b8efe2b03b1ed066731?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.375,0.22,2,-17.622,1,0.0394,0.92,0.91,0.114,0.0398,122.162,4
6go27GsXC6jA8KvLIrCTqL,Billboard Stunt,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,160712,2018-03-09,False,37,https://p.scdn.co/mp3-preview/ac6684edfca8a34cb92c19823e626c294f5f0910?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.762,0.526,11,-11.546,1,0.033,0.863,0.823,0.105,0.716,132.005,4
428b0TsBm9flOG9JiyDRL3,Chuck's Theme,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,103478,2018-03-09,False,37,https://p.scdn.co/mp3-preview/897cf8062f4ec439b35172df33ba2a5a5a0c73e4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.142,0.0195,1,-28.981,1,0.0381,0.981,0.952,0.111,0.0421,166.156,4
6HjEyYuTqX2bpYQXtfN7Yu,Elevator Exchange,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,156471,2018-03-09,False,37,https://p.scdn.co/mp3-preview/99d7016b08261a7826934c43f18f452dca0c87bc?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.322,0.0724,8,-21.317,1,0.0372,0.963,0.945,0.0951,0.0367,85.92,4
7IZB9ejhvLLKdddfskSLQo,One Last Grift,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,104075,2018-03-09,False,37,https://p.scdn.co/mp3-preview/2db4bcb9bd4c1db82f2f6e43d72daeacb704a4e6?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.34,0.155,7,-17.442,0,0.0415,0.985,0.794,0.108,0.0452,98.786,4
7cz6UzQ8MWUdJnG1D5FEd7,Jimmy's Choice,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,107241,2018-03-09,False,37,https://p.scdn.co/mp3-preview/131beddd5e08d528a82b88b642f4894b4f6c02a9?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.39,0.37,6,-19.076,1,0.0634,0.932,0.965,0.0709,0.0349,94.985,4
3RpvUKKz5kQ6zkGMoJwLtV,Davis & Main,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,130376,2018-03-09,False,37,https://p.scdn.co/mp3-preview/4046c26c5fc4aa0178613a3fd109d9846c75a75f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.398,0.051,0,-22.418,1,0.0418,0.971,0.908,0.095,0.0391,81.944,4
2pI18mZb3uSKI4tFWg8eT7,Pretend I'm Not Here,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,128253,2018-03-09,False,37,https://p.scdn.co/mp3-preview/34ff9fc9cd5fb23956c0f90e5211df0e196acee4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.346,0.0608,9,-24.814,0,0.0374,0.93,0.927,0.112,0.0393,89.959,4
0X2BIXjxkxlBsrVNMbmQA9,Deliberations,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,114831,2018-03-09,False,37,https://p.scdn.co/mp3-preview/54abe7913f860e0131dfe5d8fc3666e4d1422d35?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.237,0.0104,7,-31.189,1,0.0696,0.994,0.965,0.0847,0.0257,120.054,3
4oJ8FTDJSp3IKrGfzfADe7,Magic Hands,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,179657,2018-03-09,False,37,https://p.scdn.co/mp3-preview/a642dd133c3058d2c156435b21e0061fe2a3ffde?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.598,0.111,9,-19.773,0,0.0304,0.916,0.815,0.351,0.109,158.045,4
3GASnzWlhDZ4GptILGjco2,Weary Mike,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,218670,2018-03-09,False,37,https://p.scdn.co/mp3-preview/6ecfbbaab0835a513d283ae5a8034ae95fcb57c0?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.485,0.0362,9,-24.538,0,0.0363,0.979,0.912,0.11,0.0393,78.274,4
6VkDms0QXnEctlxNX8hLu2,Border Crossing,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,335728,2018-03-09,False,37,https://p.scdn.co/mp3-preview/4916a764986a24fc23eee158456364ea585ad788?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.957,0.568,6,-11.776,1,0.215,0.0379,0.882,0.355,0.475,123.006,4
0yxUc2l4617nHxasDh7wGS,Watching and Waiting,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,154467,2018-03-09,False,37,https://p.scdn.co/mp3-preview/9f5b7af35360d54502b8396d20f43a57548b213d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.729,0.418,2,-17.243,1,0.0324,0.634,0.901,0.385,0.185,119.866,4
5agLhM5dMrruwmt6L1KAFC,Reciprocating Saw,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,155133,2018-03-09,False,37,https://p.scdn.co/mp3-preview/88c21f5127e2a8a2200c4d92dedc8b8adebca269?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.368,0.352,1,-14.636,1,0.0387,0.514,0.916,0.149,0.0675,138.004,4
0VSeT4YhiZ2bxBoYsUIzSc,Three Moves Ahead,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,121540,2018-03-09,False,37,https://p.scdn.co/mp3-preview/a8f7451e954c639ae52d81611c80c891d503e585?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.555,0.176,7,-20.256,1,0.0478,0.975,0.95,0.109,0.0382,100.048,4
3oy4dkCdKTo33tNP6v1MVA,M40,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,270267,2018-03-09,False,37,https://p.scdn.co/mp3-preview/dad8dd808edf176bfcd9a6493d4c420ca1f9089a?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.366,0.197,5,-20.14,0,0.0318,0.672,0.875,0.109,0.0333,77.973,4
41fWOLOAoyRdiN2kjvmCef,Better Call Saul End Credits,7M3SouNy5130y4oo07IB4I,Better Call Saul (Original Score from the Television Series),1WkfFuCfD2BnsiyPElbEv5,Dave Porter,2020-05-04T07:38:31Z,246243,2018-03-09,False,37,https://p.scdn.co/mp3-preview/fae01d5c9d69d57e75966ca7c5ff067daaee3218?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b391c1d0ba7e002f6f2c423e,0.753,0.7,9,-11.362,1,0.0682,0.0115,0.887,0.145,0.744,152.035,4
6WoKAnQUVf9YawsvCO6tEO,Hive Knight,3qbcMEDN44a6vdxm12FkSM,Hollow Knight: Gods & Nightmares,13kMpt8IdcHcdxPLcJrgU2,Christopher Larkin,2020-05-01T14:14:10Z,122991,2018-08-09,False,57,https://p.scdn.co/mp3-preview/91fa6eb2312ab27396c0d3845f1ccbb00d88a066?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d8341cea04c25287af7b2ecf,0.645,0.459,8,-8.853,1,0.0316,0.589,0.488,0.117,0.451,119.96,4
5271Tl3si7mm5vM8Lc9QPU,"Truth, Beauty and Hatred",3qbcMEDN44a6vdxm12FkSM,Hollow Knight: Gods & Nightmares,13kMpt8IdcHcdxPLcJrgU2,Christopher Larkin,2020-05-01T14:14:10Z,118904,2018-08-09,False,57,https://p.scdn.co/mp3-preview/3f4361c10ad635917cc064f1dc0497500aae3842?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d8341cea04c25287af7b2ecf,0.422,0.62,8,-12.11,1,0.0386,0.486,0.839,0.185,0.633,150.001,4
2mCkpBTpqWTczRKE2Jligt,Nightmare Lantern (Interlude),3qbcMEDN44a6vdxm12FkSM,Hollow Knight: Gods & Nightmares,13kMpt8IdcHcdxPLcJrgU2,Christopher Larkin,2020-05-01T14:14:10Z,17000,2018-08-09,False,57,,https://i.scdn.co/image/ab67616d0000b273d8341cea04c25287af7b2ecf,0.155,0.198,10,-28.048,1,0.124,0.432,0.389,0.093,0,96.965,3
4Jk6clW2UYpdJnwNYygcVd,The Grimm Troupe,3qbcMEDN44a6vdxm12FkSM,Hollow Knight: Gods & Nightmares,13kMpt8IdcHcdxPLcJrgU2,Christopher Larkin,2020-05-01T14:14:10Z,138371,2018-08-09,False,57,https://p.scdn.co/mp3-preview/e43b2d310dec231f255782634729feaa845a2b55?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d8341cea04c25287af7b2ecf,0.346,0.734,2,-8.575,0,0.0508,0.0601,0.827,0.0781,0.416,140.053,4
5WtoiziTiOpTgQTQRpbXCa,Nightmare King,3qbcMEDN44a6vdxm12FkSM,Hollow Knight: Gods & Nightmares,13kMpt8IdcHcdxPLcJrgU2,Christopher Larkin,2020-05-01T14:14:10Z,170401,2018-08-09,False,57,https://p.scdn.co/mp3-preview/95b40a52567bbbcef39f8648d549351521012523?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d8341cea04c25287af7b2ecf,0.483,0.806,9,-8.316,1,0.0403,0.0228,0.115,0.298,0.374,130.028,4
3y4p631gIGjjboFomRzmRg,White Defender,3qbcMEDN44a6vdxm12FkSM,Hollow Knight: Gods & Nightmares,13kMpt8IdcHcdxPLcJrgU2,Christopher Larkin,2020-05-01T14:14:10Z,219000,2018-08-09,False,57,https://p.scdn.co/mp3-preview/c44d2ef617ed5dd4c606e84637db6e2a01b26306?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d8341cea04c25287af7b2ecf,0.408,0.453,9,-9.353,0,0.0295,0.767,0.837,0.0763,0.256,149.903,3
