id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url
144adL7pGHEWRwute2wxzZ,Omen,4k1ELeJKT1ISyDv8JivPpB,The Prodigy,2024-02-26 19:16:26+00:00,216026,2009-02-23,False,64,https://p.scdn.co/mp3-preview/ccc487b24df8a5fcbe47fc6bbb581f29ae1085a5?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273bce53a924b756cbaf8aa245c
2BzX8XhOY79AWC0gU1GQVl,Elegy - Strings,18oYqNtcLUHrqO7LfX7qni,Nicholas Britell,2024-02-22 19:17:38+00:00,151413,2023-05-29,False,42,https://p.scdn.co/mp3-preview/770b8d59bcd774aa655faff1dd4754aa3f078853?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2736f85ddf6fbb47ddecd32b7ae
06Y7xgZFxikKwCrP6t8GT6,Impromptu No. 2 for Piano and Orchestra,18oYqNtcLUHrqO7LfX7qni,Nicholas Britell,2024-02-22 18:25:44+00:00,131426,2022-04-29,False,41,https://p.scdn.co/mp3-preview/e998c2e7c5b72527338f96ddc8287bc3013f82c0?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2736d40664403c68c903e59c4f8
4mRN9JQKSnEsTUFnMTgiMM,“Tuscany” Suite for Piano and Bass,18oYqNtcLUHrqO7LfX7qni,Nicholas Britell,2024-02-22 18:23:37+00:00,121280,2022-04-29,False,40,https://p.scdn.co/mp3-preview/bb15d489e7dc2529a35ac27522293e02b02ce9f8?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2736d40664403c68c903e59c4f8
2YkqwsGWBLMnztk4uIHejz,Sinfonietta in A Minor - Strings Variation - “The Photo”,18oYqNtcLUHrqO7LfX7qni,Nicholas Britell,2024-02-20 21:55:03+00:00,68066,2022-04-29,False,41,https://p.scdn.co/mp3-preview/7cef1ffe8a0f1d6d21719caa65fcd584f52ebd16?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2736d40664403c68c903e59c4f8
709oP5Uhy3hQ8zmCjAa4c7,Impromptu No. 1 in C Minor for Piano,18oYqNtcLUHrqO7LfX7qni,Nicholas Britell,2024-02-20 21:27:20+00:00,333546,2022-04-29,False,40,https://p.scdn.co/mp3-preview/7e78b74188cef86efa35b1b758b244c34d60dc9d?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2736d40664403c68c903e59c4f8
6S8A2hIs3iqFnn3ZdQGg68,Kitartást,7JOS2dpikWR1qxVZfLbKju,Pogány Induló,2024-02-13 23:21:31+00:00,138883,2024-02-02,True,61,https://p.scdn.co/mp3-preview/b77360084db7079f06e5eabbc4b2be92638d38e9?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2733b668d686dd3adbf0970e377
2zIijzos3rNY6DkvX2ZYDX,Úgy Hiszem,7JOS2dpikWR1qxVZfLbKju,Pogány Induló,2024-02-12 20:18:12+00:00,199183,2024-02-02,True,64,https://p.scdn.co/mp3-preview/aa40a390d09cb569c79915d6f3b4b17c482abe67?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2733b668d686dd3adbf0970e377
1qvYN2n4XyOtZaCg7P8lBl,Budapest Parliament Freestyle,6T2yephqss2R5uK7CmfLgo,Jaber,2024-02-08 23:48:00+00:00,167500,2023-02-03,True,27,https://p.scdn.co/mp3-preview/5e7e6211a2377e25f234aa6a5d4513dcd407c906?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273f29f492e4461adc88d4f182d
2e9K91inKTJI05yFFVjyVi,Fienduló,7JOS2dpikWR1qxVZfLbKju,Pogány Induló,2024-01-31 18:37:10+00:00,172774,2023-02-25,True,50,https://p.scdn.co/mp3-preview/9b7555072199865fc338bad892994318941915b3?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b27317346f887d2627682648ed9a
6WBuRbov384zl6wPJ49piD,Rizikó,4aXeIRAbV0aEn0NZVImnqO,Kolg8eight,2024-01-31 18:10:28+00:00,224697,2023-02-03,True,53,https://p.scdn.co/mp3-preview/e6401003a19f150f67d5aa1ee432a130b98186d7?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2739ea96feb6e87bdfef34fa001
00YU94LCvdDLplDmXCu9UO,International - Skrillex Remix,3jNkaOXasoc7RsxdchvEVq,Chase & Status,2024-01-22 16:44:56+00:00,239667,2013-01-01,False,46,https://p.scdn.co/mp3-preview/4290f65b714f7cb0d2e17fa78ddd9130d04cd563?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273c460f3f5b73ce47ff4104612
2g3JAKjKruTL40VffoGLmg,Blue Sunday,22WZ7M8sxp5THdruNY3gXt,The Doors,2024-01-21 20:47:06+00:00,132949,1970-02-09,False,56,https://p.scdn.co/mp3-preview/de6fdf76d65fdb951dacbd773168cf661ddc00e1?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273f12a8a7e0b2cbe16d2bef4dc
4c8l6ObEX7KHaoPTm8UZUX,Én a Tűz,2YWXwCwCn4nwVeWQO8eF0v,Kollár Dea,2024-01-12 09:52:55+00:00,194823,2024-01-12,False,24,https://p.scdn.co/mp3-preview/b46b4a82e37db5e9e7e1dba636e2e41db098fd01?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273f253bd56aa0d524b87ee01f6
27e5hiyHSRTs7E6SMqSRCn,Over & Done (feat. Pip Millett),3jNkaOXasoc7RsxdchvEVq,Chase & Status,2024-01-07 19:28:48+00:00,227346,2022-06-10,False,54,https://p.scdn.co/mp3-preview/4a5873756653b6bfd9676505bc4c7387939ea713?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b27310c4ad5f7d0f3bc43d1e3fc6
31nfdEooLEq7dn3UMcIeB5,Vois sur ton chemin - Techno Mix,1r43wW70tnGUauQYvY5w48,BENNETT,2024-01-07 00:17:40+00:00,178156,2023-08-04,False,90,https://p.scdn.co/mp3-preview/3354afe4296d2b889d36965804d414c5c2b3412b?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2731b96e645016c4d431842aa93
5WSvknXP7Xm9CwuWcWE10s,Daráló Eldorádó,7fReaEcIIf6qQ4f7Ot0mhl,Dé:Nash,2024-01-06 22:16:53+00:00,262432,2020-12-17,True,20,https://p.scdn.co/mp3-preview/666eb5cd500fe35ed0493e0e332e1cae7ce536f5?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b27349044113fef8eb691917e4d1
1PAYgOjp1c9rrZ2kVQg2vN,Changed the Way You Kiss Me - Radio Edit,6Vh6UDWfu9PUSXSzAaB3CW,Example,2024-01-06 00:54:49+00:00,195466,2011-09-04,False,64,https://p.scdn.co/mp3-preview/eb29b78b4f2792b6652d58bff479a4be0974abc8?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273fcc9df4e486dd703a6aa1b9b
6NaNgaP5Mw50VFvm4XIgjo,Animale - Datsik Remix,1l2ekx5skC4gJH8djERwh1,Don Diablo,2024-01-06 00:20:31+00:00,249880,2011-01-17,False,21,https://p.scdn.co/mp3-preview/94cc8a570ff521d5a390cae90b0ba1fa27a76854?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2738ec33891c10849560f75c4f0
6TlFnB8GBrlILKv5qy27Sn,Selecta (feat. Stefflon Don),3jNkaOXasoc7RsxdchvEVq,Chase & Status,2024-01-03 20:04:34+00:00,189693,2023-11-10,True,71,https://p.scdn.co/mp3-preview/1f5262536b2e49dd34b0811dd871d5afbe3c48ca?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2738a7fdf2de701f3ea4cfacfc1
0Kn8LdYBMZYTxnmcCfvKWU,Street Life - Mixed,3jNkaOXasoc7RsxdchvEVq,Chase & Status,2024-01-03 15:17:46+00:00,87352,2020-10-30,False,47,https://p.scdn.co/mp3-preview/e953829233b6b8c0743a907dcb6c9a399c7fb762?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273de320ccf20900206cdc13bdf
7s2ya9MwplKU6zogZYkxVH,Weed & Rum,3jNkaOXasoc7RsxdchvEVq,Chase & Status,2024-01-03 15:11:44+00:00,201920,2019-05-31,True,53,https://p.scdn.co/mp3-preview/9bc817f86d8fbdfd2921994499944121bd4e7bec?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b27358bf2c109da54e701ff1b4d9
18EcR5oRBNKqKqX9qxpcKC,Censor (feat. Popcaan & IRAH),3jNkaOXasoc7RsxdchvEVq,Chase & Status,2024-01-03 15:04:12+00:00,216093,2022-06-10,True,61,https://p.scdn.co/mp3-preview/c5f7b435efb3e906775690a8cbd48fda4e05233b?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b27310c4ad5f7d0f3bc43d1e3fc6
5xI6XC2Qc3eez4lbbIMZzF,Program,3jNkaOXasoc7RsxdchvEVq,Chase & Status,2023-12-31 14:58:30+00:00,252360,2019-05-31,False,61,https://p.scdn.co/mp3-preview/903c880a1d556db7d500d23081f3a7ad8817aeae?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b27358bf2c109da54e701ff1b4d9
6sUX9ffF2gqOtCTkDPATV4,vihar előtt,1AyF8iJgMe4LMNe8bUM1Yo,Ótvar Pestis,2023-12-29 10:59:49+00:00,150571,2023-12-20,True,31,,https://i.scdn.co/image/ab67616d0000b2733bfe53171987ef2834871af0
3POVv3GbAkYZal09JZictQ,tanulÓPénz,1AyF8iJgMe4LMNe8bUM1Yo,Ótvar Pestis,2023-12-29 10:51:37+00:00,165633,2023-12-20,True,21,,https://i.scdn.co/image/ab67616d0000b2733bfe53171987ef2834871af0
4IrWFHnlRGmoIqN2v0FdFy,Fienduló,7JOS2dpikWR1qxVZfLbKju,Pogány Induló,2023-12-28 10:14:37+00:00,172774,2023-02-25,True,42,,https://i.scdn.co/image/ab67616d0000b273a0c494d87421bbf889cc0a22
5T7eEaieasnflXh6iPLlrK,téveszmék,6EIriUxo7vznEgJtTDlXpq,Azahriah,2023-12-28 02:12:05+00:00,210133,2022-08-17,False,53,https://p.scdn.co/mp3-preview/8f546a96bc0d5b1c0042b5ccfd4e1dc4ee4d2aa6?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273eb71d407e473da956c76f280
6QOUMEzV1hvHS3yaF43xw8,Disease - DnB Remix,1rEdC8r2jT11HdbdQWdO5V,Trax,2023-12-24 16:21:15+00:00,267435,2021-10-07,False,53,https://p.scdn.co/mp3-preview/e1a663bf112641bdbc6a76ee0e97db3aed4784a0?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2734afe59a8fd100e85fdbcb92a
6Lmx1AyfNlmOVCW2Sxisnk,Sun Is Dark,7m3cYjDlffT2RvkaRrJksn,WILL K,2023-12-24 10:36:42+00:00,158709,2022-03-31,False,72,https://p.scdn.co/mp3-preview/c48b15ffc99c2ea3acb33e2fa135ac9366a42d21?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273e25d7d25cbf7a09c76764f03
3g0ZUXtmlbkaYoJfy5uphD,'crypto' type beat,6EM7D8YUqKTFhM61WSEIDn,feasley,2023-12-23 17:54:27+00:00,135040,2020-12-29,False,15,https://p.scdn.co/mp3-preview/330698705d4d09dfca7c7d3390fb4ea6925b5ef4?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2730decae5fc4e5a7aee6f32c39
2bpsPem0bL40HWXes9KyWG,safe to merge?,6EM7D8YUqKTFhM61WSEIDn,feasley,2023-12-23 17:54:15+00:00,231830,2020-12-29,False,15,https://p.scdn.co/mp3-preview/cf553359565fdf2829e175efddd07af94f339a78?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2730decae5fc4e5a7aee6f32c39
6qHJi842gwVPRJzc2WNhQi,PPP,2ravlrMiNARUWPDDnlUIyy,ibbigang,2023-12-17 01:02:09+00:00,116949,2022-10-28,True,34,https://p.scdn.co/mp3-preview/6c2387969dd9dec7576292a7ea873734995cc82b?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273ab2260d8dd67417d227a0627
76tWml55YabjLsNPRwUfEF,Guns Are Drawn,78xUyw6FkVZrRAtziFdtdu,The Roots,2023-12-14 15:13:17+00:00,315786,2004-07-13,False,51,https://p.scdn.co/mp3-preview/d7c6cc3fa7f72e36e412864cf632c2e2770cdd32?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2738b49e8cdfda2e629a5ca2717
4FPP2OenLj6dt1Jl3ifI0E,NEM TUDOK SEMMIT,4z7BpuAzNBJCtnkNjYNgKb,FRANKO,2023-12-10 18:56:08+00:00,156125,2023-12-08,True,20,,https://i.scdn.co/image/ab67616d0000b27365137e2835ab177d476b2c74
5TmzMu4UXoUwQe3kONqNns,Kopott szavak,6lZA0phZLDcwn6k9ElfESM,ekhoe,2023-12-07 23:08:51+00:00,163137,2023-10-27,True,57,https://p.scdn.co/mp3-preview/a9548225bb7af609c090a6ecca2dfb433435c425?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273874f662819a99fda4c7aa347
1rydhdFtKe2CRkiaVb7aGF,the BLACK seminole.,6icQOAFXDZKsumw3YXyusw,Lil Yachty,2023-12-04 09:13:35+00:00,411912,2023-01-27,False,65,https://p.scdn.co/mp3-preview/ac9e159b00ae870ee2d66c5863d1cf5dd004921e?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2736f578b21bce56056473da7e6
7AZobwHObSuZQDCGXWYuop,Villám,0D6r3l2qcIowUMJ2Odb9ot,Mihályfi Luca,2023-11-25 14:27:17+00:00,206000,2023-07-25,False,54,https://p.scdn.co/mp3-preview/7b402714ce6588e283ff00ec8dfac2adc20e687e?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273eeeed0c019fbeb2b7c36efa5
35DkgxR1jwTwmYu7nmFsI5,MIA,7AFCBet5F4Pocp1il3bxv0,Co Lee,2023-11-21 21:16:36+00:00,121417,2023-02-24,True,40,https://p.scdn.co/mp3-preview/c548b43fe158f9cd89f35f8686301069f2e8eb27?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2737862442c333bfb99ed8e3427
3viRS8dmqrg2j71qisdECB,kaotikus egy ház!,6EIriUxo7vznEgJtTDlXpq,Azahriah,2023-11-21 17:02:47+00:00,169730,2023-05-01,True,52,https://p.scdn.co/mp3-preview/0a2b54119b6b8401d75348de7c158454abb3159d?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273b9f856c934243d5bb06f0deb
5EoUrD1hPjDhl9dBnIFJMU,Rendszerváltás 1989,7HhjcR2DpkXelO9wMrmrir,Bëlga,2023-11-20 15:13:21+00:00,307692,2017-06-12,False,18,https://p.scdn.co/mp3-preview/5085b3f231e77d949f291163846aa5a6c8be980b?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273b3e23ee30cdb34b26145b213
7aNUzAjnpWMEct8P1z2ajq,Succession (Main Title Theme) - Orchestral Intro Version,18oYqNtcLUHrqO7LfX7qni,Nicholas Britell,2023-11-19 14:10:19+00:00,121893,2023-05-29,False,53,https://p.scdn.co/mp3-preview/83bda55f270aaef93a58d4fbe9f8f30c8b8889c8?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2736f85ddf6fbb47ddecd32b7ae
37GSp3Uj1DKHUrhv6EtYN8,Afro Beat,7JOS2dpikWR1qxVZfLbKju,Pogány Induló,2023-11-13 11:38:39+00:00,192000,2023-02-25,True,49,,https://i.scdn.co/image/ab67616d0000b273a0c494d87421bbf889cc0a22
1E2flGJxXQNeBLRqQXiAsK,Rampapapam,4dqqy9z09htrVsRiJpoQmw,DESH,2023-11-10 00:15:01+00:00,189354,2023-07-21,True,64,https://p.scdn.co/mp3-preview/7b60063a33e0f3286246c55e45544e5022c7b9f4?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2737ac1501b2c36c9b4e785f336
6Rc6C6S4lgT5j1OekgI155,Pullup,6EIriUxo7vznEgJtTDlXpq,Azahriah,2023-11-09 23:23:21+00:00,137000,2022-05-20,False,59,https://p.scdn.co/mp3-preview/0c4d2f7a91577c09422f23b1dde6082a545811d1?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273af204e9cba4e6bf64eab349e
4BHHsydPdymvTW0cmasgAR,four moods 2,6EIriUxo7vznEgJtTDlXpq,Azahriah,2023-11-09 22:18:56+00:00,264629,2023-05-01,False,50,https://p.scdn.co/mp3-preview/9fbf5942b89c916857dac03678ff64e87c5cd074?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273b9f856c934243d5bb06f0deb
3DTF2AIcHMwZ1q1gz9zspi,szosziazi,6EIriUxo7vznEgJtTDlXpq,Azahriah,2023-11-09 22:18:49+00:00,206037,2023-05-01,True,57,https://p.scdn.co/mp3-preview/14659fdea50cfdbea1bed0f2d5f3d4f87ed9988b?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273b9f856c934243d5bb06f0deb
1o0TkBcMTkkOg1KUeB4riK,four moods,6EIriUxo7vznEgJtTDlXpq,Azahriah,2023-11-09 22:18:28+00:00,203529,2022-08-17,True,58,https://p.scdn.co/mp3-preview/ccfbba8c4ef7cd21b1f35e4b8fd529eb01f74488?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273eb71d407e473da956c76f280
2N8gR2yftrHbZR53U5kYnX,Would You (go to bed with me?),5udgXJYWwK7cchnPSKqEkK,Campbell,2023-11-07 18:52:31+00:00,120522,2023-07-21,False,79,https://p.scdn.co/mp3-preview/bb7ab64422f1cafc034e2e6991aaacf40d6272fb?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b27361fd4eff8bb3be13fadf66d9
5ZY255MSISgMrvHmRZux1E,3korty,6EIriUxo7vznEgJtTDlXpq,Azahriah,2023-11-07 00:23:42+00:00,193398,2023-05-01,True,63,https://p.scdn.co/mp3-preview/0b9b57d25b7cc89277f3f574630bc2e0f7b211d8?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273b9f856c934243d5bb06f0deb
2ZWmmrWUgDBcPSLihBMvhg,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",3jNkaOXasoc7RsxdchvEVq,Chase & Status,2023-10-13 05:51:58+00:00,177291,2023-07-27,False,81,https://p.scdn.co/mp3-preview/b7b6a30f291a275d088727c83a1eefa2bf470b33?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273adfadf345224340773549507
7M3HuQRRAm1QD4kftmq0bb,Amour plastique,3rp4f58JlRHkk8hpdLCer1,Videoclub,2023-09-30 19:27:21+00:00,227026,2018-09-08,False,33,,https://i.scdn.co/image/ab67616d0000b273fb35bd51df43765ef89a13ce
25DDjxsLkZzWvJkodzPF8s,Bezárul,5zNPKDqaFEf8JemuyGaC72,Kolibri,2023-09-27 19:13:50+00:00,302538,2023-09-15,False,32,https://p.scdn.co/mp3-preview/f86668f9ca59477929799a7596ba719061a1808f?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2731cd68ee13d17175a11ccd850
0oaTgoFTsRJnoaHIBWSDy3,Huzat,5zNPKDqaFEf8JemuyGaC72,Kolibri,2023-09-22 07:26:40+00:00,157500,2023-09-15,False,40,https://p.scdn.co/mp3-preview/ed0c76f99dd76087dba6764e2c700ced52feea15?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2731cd68ee13d17175a11ccd850
0xta6Gah3inmeHbj0e3F9a,Headshots (4r da Locals),6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,2023-09-19 22:25:55+00:00,193208,2021-07-30,True,68,https://p.scdn.co/mp3-preview/595b69ec826b39aed6cec4f0dbda18c8fa8b0d1d?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273ac895ae149e004dcbb6367be
5mZtursgrYCYogFuSM21bq,Nézni kéne a tévét!,7HhjcR2DpkXelO9wMrmrir,Bëlga,2023-09-16 11:57:02+00:00,242282,2021-03-28,True,12,https://p.scdn.co/mp3-preview/642da3c4f7d6bba725d0669e0fdb354e8dd827c7?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2736c0d0c960a61c677e6c76b6e
1cf5u4F1zIvn9wUjhqzxm9,Forog a világ,6lZA0phZLDcwn6k9ElfESM,ekhoe,2023-09-16 11:30:58+00:00,156038,2022-11-21,False,52,,https://i.scdn.co/image/ab67616d0000b2739d50303e5b307b78e5d84c6a
3q8b8Rn1UB0bG9QG2yBgIQ,Costa Rica,6lZA0phZLDcwn6k9ElfESM,ekhoe,2023-09-16 11:30:53+00:00,141147,2022-02-18,True,51,,https://i.scdn.co/image/ab67616d0000b273aa25136e5e2c1885d7cc7aff
5sybMF2Gbm98ociatHQFpT,Latyo és haze,2v7hO7F1AWmS3HEkwvtPaE,Kain,2023-09-16 11:28:09+00:00,153650,2023-01-13,True,43,,https://i.scdn.co/image/ab67616d0000b2739fbf401ce3100e7d0aff5e24
5oOlEiBMPWdyKaI64PXSaW,Right On,7AFCBet5F4Pocp1il3bxv0,Co Lee,2023-08-14 20:12:58+00:00,174545,2021-11-25,True,23,https://p.scdn.co/mp3-preview/5d13f1e00dfedaf6c418b963eedcab817ad14b90?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2736bccebaf00adcfd5cce0e711
6NzTrpqaLwF6nO3hlsIZTh,Rozmaring,6xRMHLfZTZe7ryuuwUH62K,SilkSilver,2023-08-04 13:35:50+00:00,212093,2023-08-04,True,22,https://p.scdn.co/mp3-preview/462817bb172422677b2d7928f9721f849ccf45e8?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273d389d63f668e9d1795b3323e
1n6tyC2tdkD4ZwVas8alR2,Gettó csirke,7JOS2dpikWR1qxVZfLbKju,Pogány Induló,2023-07-31 18:03:26+00:00,136286,2022-05-27,True,56,https://p.scdn.co/mp3-preview/98c54cdcf53572c0265997ee4c5f55395b74ea4a?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273707af546975de1f61d90953e
1lfErXcHIp6Ail8bFuONMF,Afro Beat,7JOS2dpikWR1qxVZfLbKju,Pogány Induló,2023-07-31 17:55:06+00:00,192000,2023-02-25,True,22,,https://i.scdn.co/image/ab67616d0000b273ed96afcedd5cc27f2c2b0c83
5yy1MeNC0JnYoKtck4cv8Z,NINCS JEGY,7AFCBet5F4Pocp1il3bxv0,Co Lee,2023-07-31 17:46:40+00:00,165333,2023-02-24,True,46,https://p.scdn.co/mp3-preview/a691f78ac981e35e76278a1d529199a20ff78297?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2737862442c333bfb99ed8e3427
1sCsXHRGziPOMSzIrFC4iW,G.I.JOE,7AFCBet5F4Pocp1il3bxv0,Co Lee,2023-07-30 09:00:32+00:00,175058,2023-02-24,True,32,https://p.scdn.co/mp3-preview/56baccd8d4d5667253841f28eae874e2d06157b5?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2737862442c333bfb99ed8e3427
5qu4r73rAgU2Pa9xdmnByw,SZENTÉLY,7AFCBet5F4Pocp1il3bxv0,Co Lee,2023-07-30 08:41:31+00:00,184615,2023-02-24,True,46,https://p.scdn.co/mp3-preview/0c67bd85a991d3aac1b0342cf4baebbbbfd9cd72?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2737862442c333bfb99ed8e3427
3lKAIzNiCFL9cqPl3Glb5B,The Last,6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,2023-07-30 08:08:39+00:00,262586,2022-03-25,True,53,https://p.scdn.co/mp3-preview/62e057132e6e935b7f92363bc299626d21744050?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2735b924aa009b61b6b9d831eec
1B4gJRq61xTs6r1O0Uq2iY,Casper,3EW0kQ1skZiK1NHg3Spt9J,Takeoff,2023-07-30 06:30:49+00:00,197079,2018-11-02,True,74,https://p.scdn.co/mp3-preview/6a36af7117131bca283f59136acd4854a29b1bbc?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273b809506b2a5d8fa7b9c2c926
59wn91U7xuJ5S1zkX8HmpK,Smash!,6lZA0phZLDcwn6k9ElfESM,ekhoe,2023-07-28 10:46:00+00:00,144000,2023-04-07,True,56,,https://i.scdn.co/image/ab67616d0000b27353097084309ea8299fcf13ba
6V0LX0hP1S0qH513CChAKt,Two Weeks,6nB0iY1cjSY1KyhYyuIIKH,FKA twigs,2023-07-28 10:02:58+00:00,247547,2014-08-11,True,58,https://p.scdn.co/mp3-preview/f7fc532ea6918d7ffb0e59a0765ff4ce50f32bb3?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b27377a39a4e1d5d0f24dac1130a
5XYhidB1rpTDRtmqqSl5yo,Blöff,3zbcPXU4MXuzss4WKnBPJD,AK26,2023-07-23 08:33:10+00:00,236382,2018-02-09,True,41,https://p.scdn.co/mp3-preview/69d45d54c0914976cfc4578104393d166cc35262?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273909d0eeb11a1662d350eb67e
1oxvtwWnWy6JEY6OiI0MMe,"""Omar comin""",53yFWrtADsP4EIM5YjCBz1,The Wire,2023-07-23 07:42:15+00:00,40640,2008-01-04,False,21,https://p.scdn.co/mp3-preview/fd1138ad21caab43378c15685c939004057478a2?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273f0d0ac07e9d9a6f8f15fd53c
0gCIYUMd7pf4jMgBrbSRsC,QUARK,488oRgvtKkBufay6VMpULR,Jun Fukamachi,2023-07-19 07:34:08+00:00,617173,1980-03-21,False,31,https://p.scdn.co/mp3-preview/7b41493e3f79422ab58673068d8c4dc36a8533ba?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b273498e9c7f55db59b8ef6d8826
03KaKwfYXbHlbajkVPaaQ7,L to the OG (feat. Kendall Roy),18oYqNtcLUHrqO7LfX7qni,Nicholas Britell,2023-07-12 13:43:15+00:00,155066,2020-05-22,True,46,https://p.scdn.co/mp3-preview/a54220cf317c9fbfd5a4da22cfb6e0baf37958b4?cid=884409f9066d4b54be728fb81a6c5be9,https://i.scdn.co/image/ab67616d0000b2732acc1c24eeea64f07cf99b17
